Date,SP500%ChgD,SrcWgtAvgTone,SrcWgtGoldScore,AvgTone_30D_Corr,AvgTone_60D_Corr,AvgTone_90D_Corr,Goldstein_30D_Corr,Goldstein_60D_Corr,Goldstein_90D_Corr,-1AvgTone_30D_Corr,-1AvgTone_60D_Corr,-1AvgTone_90D_Corr,-1Goldstein_30D_Corr,-1Goldstein_60D_Corr,-1Goldstein_90D_Corr,+1AvgTone_30D_Corr,+1AvgTone_60D_Corr,+1AvgTone_90D_Corr,+1Goldstein_30D_Corr,+1Goldstein_60D_Corr,+1Goldstein_90D_Corr,-3AvgTone_30D_Corr,-3AvgTone_60D_Corr,-3AvgTone_90D_Corr,-3Goldstein_30D_Corr,-3Goldstein_60D_Corr,-3Goldstein_90D_Corr,+3AvgTone_30D_Corr,+3AvgTone_60D_Corr,+3AvgTone_90D_Corr,+3Goldstein_30D_Corr,+3Goldstein_60D_Corr,+3Goldstein_90D_Corr,-7AvgTone_30D_Corr,-7AvgTone_60D_Corr,-7AvgTone_90D_Corr,-7Goldstein_30D_Corr,-7Goldstein_60D_Corr,-7Goldstein_90D_Corr,+71AvgTone_30D_Corr,+71AvgTone_60D_Corr,+71AvgTone_90D_Corr,+71Goldstein_30D_Corr,+71Goldstein_60D_Corr,+71Goldstein_90D_Corr
23/4/2013,1.041921875,2.36,3.40,-0.17,-0.19,-0.09,0.10,0.03,0.03,0.108942509,0.142798297,-0.012801351,-0.060447666,-0.036499234,-0.033704836,0.222969698,0.183897632,0.116694143,0.222969698,-0.057911426,-0.046234345,0.239649805,0.200573635,0.251370129,0.196264122,0.181752208,0.146274994,0.247129833,0.079084092,0.071597263,0.247129833,-0.059237338,-0.064880015,0.406702471,0.248577118,0.201211905,0.406702471,-0.130603918,-0.12218783,0.406702471,0.248577118,0.201211905,-0.125352899,-0.130603918,-0.12218783
24/4/2013,0.000634019,0.00,0.00,-0.18,-0.19,-0.09,0.11,0.02,0.03,0.042621887,0.157176384,-0.016665124,-0.145380235,-0.054416243,-0.034414636,0.237569268,0.183923283,0.117219049,0.237569268,-0.058520608,-0.049345356,0.206183524,0.232346822,0.24133801,0.174050769,0.187424608,0.13649842,0.25138007,0.093869371,0.071927423,0.25138007,-0.072263434,-0.065965665,0.403117678,0.277729901,0.20073955,0.403117678,-0.148245894,-0.12119577,0.403117678,0.277729901,0.20073955,-0.125328862,-0.148245894,-0.12119577
25/4/2013,0.403473227,-8.56,-2.00,-0.17,-0.19,-0.10,0.09,0.01,0.02,0.049030496,0.156297656,-0.015459449,-0.148056376,-0.053333308,-0.036522073,0.166756579,0.188286328,0.105242802,0.166756579,-0.070259315,-0.045495558,0.183351082,0.231428207,0.242792648,0.192098989,0.189140648,0.134624316,0.077988662,0.034015978,0.021673405,0.077988662,-0.086534372,-0.074128096,0.408546191,0.289263497,0.199462094,0.408546191,-0.137714173,-0.102534754,0.408546191,0.289263497,0.199462094,-0.098774301,-0.137714173,-0.102534754
26/4/2013,-0.184211302,-8.89,-2.00,-0.04,-0.14,-0.07,0.30,0.03,0.03,0.074663905,0.160773003,0.011998074,-0.136708758,-0.037949619,-0.028555711,0.052438775,0.127691555,0.065813384,0.052438775,-0.075053233,-0.053027991,0.094956195,0.2040332,0.227816136,0.113577394,0.186969479,0.125950123,-0.170325131,-0.074932024,-0.062342508,-0.170325131,-0.10701747,-0.09426048,0.401036665,0.290897996,0.198020122,0.401036665,-0.142254206,-0.105578993,0.401036665,0.290897996,0.198020122,-0.102069773,-0.142254206,-0.105578993
29/4/2013,0.718601172,0.00,0.00,-0.03,-0.13,-0.06,0.29,0.03,0.02,-0.051865854,0.068641345,-0.041184742,-0.246590063,-0.056408685,-0.043833031,0.038232528,0.115770986,0.062902072,0.038232528,-0.070011548,-0.051090311,0.10048765,0.208084547,0.229519113,0.109733614,0.180500371,0.121652635,-0.183222611,-0.062110591,-0.064887131,-0.183222611,-0.124719374,-0.092962939,0.402753823,0.377538787,0.199842352,0.402753823,-0.145410907,-0.109255376,0.402753823,0.377538787,0.199842352,-0.119929127,-0.145410907,-0.109255376
30/4/2013,0.248489968,0.00,0.00,-0.03,-0.13,-0.06,0.29,0.03,0.02,-0.054387328,0.068806989,-0.03906299,-0.245552567,-0.05648309,-0.045371979,0.049646525,0.112506478,0.06754783,0.049646525,-0.073439221,-0.054183087,0.033419756,0.148392983,0.178824679,0.10357102,0.175608315,0.116235014,-0.172368525,-0.031457719,-0.062313662,-0.172368525,-0.124146667,-0.094637842,0.399310519,0.377641838,0.216105956,0.399310519,-0.145483227,-0.101545974,0.399310519,0.377641838,0.216105956,-0.137854908,-0.145483227,-0.101545974
1/5/2013,-0.930788361,-1.65,7.00,-0.01,-0.12,-0.05,0.11,-0.05,-0.04,-0.060460496,0.083530883,-0.047307025,-0.235501795,-0.048527659,-0.039617772,0.04210521,0.109572238,0.067392059,0.04210521,-0.059116359,-0.043277494,0.135995575,0.237296569,0.238769732,0.072309446,0.202431948,0.140653255,-0.18160525,-0.038814061,-0.060909678,-0.18160525,-0.136961455,-0.103899786,0.369678369,0.357782932,0.210352441,0.369678369,-0.135076183,-0.095237265,0.369678369,0.357782932,0.210352441,-0.108948625,-0.135076183,-0.095237265
2/5/2013,0.940798326,0.00,0.00,0.00,-0.11,-0.04,0.10,-0.07,-0.05,-0.079853512,0.063332968,-0.052454024,-0.086109376,0.021922952,0.010094554,0.033272735,0.094943511,0.058306189,0.033272735,-0.05687838,-0.035865218,0.14011864,0.237278342,0.250974843,0.067052296,0.202633164,0.136295021,-0.166438181,-0.031311962,-0.055673606,-0.166438181,-0.136826524,-0.107818619,0.401747149,0.386419546,0.241337978,0.401747149,-0.097600374,-0.073250806,0.401747149,0.386419546,0.241337978,-0.121164016,-0.097600374,-0.073250806
3/5/2013,1.05346669,0.00,0.00,0.04,-0.10,-0.04,0.08,-0.07,-0.05,-0.046533911,0.070900054,-0.052381499,-0.118396849,0.015686148,0.010046199,0.039593718,0.094851724,0.068768187,0.039593718,-0.056819498,-0.044292096,0.173888647,0.252993273,0.250941802,0.047231761,0.194122433,0.136214339,-0.169446373,-0.031152551,-0.05344378,-0.169446373,-0.136912486,-0.109897389,0.425792159,0.38502872,0.241280814,0.425792159,-0.101314726,-0.073269067,0.425792159,0.38502872,0.241280814,-0.129694392,-0.101314726,-0.073269067
6/5/2013,0.190777863,0.00,0.00,0.03,-0.10,-0.04,0.08,-0.07,-0.05,-0.050121735,0.070983214,-0.051748927,-0.115432406,0.015632484,0.00952896,0.07479443,0.101773626,0.06879978,0.07479443,-0.061194571,-0.044322087,0.170244732,0.251012896,0.249714537,0.045251015,0.187975169,0.132248381,-0.173744698,-0.043703938,-0.062145618,-0.173744698,-0.125605685,-0.102273386,0.274638122,0.295924515,0.193767789,0.274638122,-0.102180881,-0.074654288,0.274638122,0.295924515,0.193767789,-0.12849174,-0.102180881,-0.074654288
7/5/2013,0.523026951,0.00,0.00,0.07,-0.10,-0.04,0.02,-0.07,-0.05,-0.034749309,0.071595337,-0.048430891,-0.130461883,0.015177342,0.006845042,0.065241913,0.101855914,0.069426949,0.065241913,-0.061246066,-0.044836901,0.18737425,0.252335137,0.252694946,0.031502748,0.180687907,0.129427021,-0.180590915,-0.043881368,-0.053215301,-0.180590915,-0.125589255,-0.111544719,0.125906584,0.204184679,0.135006535,0.125906584,-0.111119942,-0.084045127,0.125906584,0.204184679,0.135006535,-0.331712211,-0.111119942,-0.084045127
8/5/2013,0.41390813,0.00,0.00,0.10,-0.10,-0.04,-0.05,-0.08,-0.05,-0.052813314,0.072353992,-0.049218094,-0.101879051,0.014644797,0.007434743,0.041471092,0.102430686,0.072609272,0.041471092,-0.061608196,-0.047459932,0.184529398,0.252917606,0.252418976,0.034846976,0.17999402,0.130224835,-0.230434215,-0.034188943,-0.053142519,-0.230434215,-0.128590985,-0.111552002,0.123128506,0.204893222,0.134570772,0.123128506,-0.111431113,-0.08374202,0.123128506,0.204893222,0.134570772,-0.330872048,-0.111431113,-0.08374202
9/5/2013,-0.368710391,0.00,0.00,0.08,-0.11,-0.04,-0.04,-0.06,-0.05,-0.054360071,0.070990796,-0.050489554,-0.136424926,0.015355304,0.00858042,0.038253685,0.105808855,0.072027564,0.038253685,-0.075694406,-0.046962427,0.171104896,0.251127781,0.250203064,0.045230767,0.180313846,0.130986045,-0.234095311,-0.033199965,-0.052509913,-0.234095311,-0.136305606,-0.112063818,0.111242514,0.185828883,0.132804759,0.111242514,-0.110564126,-0.08257836,0.111242514,0.185828883,0.132804759,-0.320982706,-0.110564126,-0.08257836
10/5/2013,0.432165531,0.00,0.00,0.07,-0.10,-0.04,-0.03,-0.06,-0.05,-0.068714,0.073669908,-0.049156368,-0.128126511,0.013572935,0.007535014,0.026724924,0.104409076,0.070376473,0.026724924,-0.074927013,-0.045646427,0.130772443,0.253386654,0.25109833,0.159141942,0.178192706,0.129762372,-0.221124397,-0.032486655,-0.049191024,-0.221124397,-0.136485261,-0.114611557,0.092856769,0.180772896,0.128384171,0.092856769,-0.081030263,-0.058103366,0.092856769,0.180772896,0.128384171,-0.233808255,-0.081030263,-0.058103366
13/5/2013,0.004288937,0.24,0.00,0.07,-0.11,-0.04,-0.02,-0.06,-0.05,-0.074421357,0.068975427,-0.049402846,-0.122604265,0.016180836,0.007741997,0.01644594,0.107822948,0.072252202,0.01644594,-0.076145255,-0.046612859,0.143192435,0.249226001,0.250807216,0.155084548,0.182137686,0.129951185,-0.224040728,-0.03063969,-0.049246813,-0.224040728,-0.136761174,-0.114228058,0.086985552,0.177622668,0.1281113,0.086985552,-0.087517045,-0.057886625,0.086985552,0.177622668,0.1281113,-0.228733861,-0.087517045,-0.057886625
14/5/2013,1.014215348,0.00,0.00,0.09,-0.10,-0.04,-0.04,-0.06,-0.05,-0.048537189,0.081162955,-0.042392466,-0.141129138,0.010616432,0.004113468,0.010926347,0.10331467,0.071162762,0.010926347,-0.073895828,-0.045459538,0.161194059,0.252098879,0.252211921,0.131807472,0.194852759,0.124904337,-0.233263042,-0.031705609,-0.053321509,-0.233263042,-0.135849495,-0.109922893,0.107237328,0.185714479,0.130939973,0.107237328,-0.092929224,-0.06075349,0.107237328,0.185714479,0.130939973,-0.244267549,-0.092929224,-0.06075349
15/5/2013,0.511413627,-3.35,7.00,0.15,-0.12,-0.05,-0.05,-0.07,-0.03,-0.006324392,0.091165908,-0.043427455,-0.236127774,0.005855997,0.006132445,-0.025215751,0.063765385,0.044620528,-0.025215751,-0.021873408,0.007158773,0.261164761,0.263533662,0.254736206,0.110836554,0.191533877,0.122459858,-0.268676815,-0.042549244,-0.061669154,-0.268676815,-0.108575425,-0.085776552,0.196116689,0.196979291,0.1336012,0.196116689,-0.099788322,-0.062988321,0.196116689,0.196979291,0.1336012,-0.364008571,-0.099788322,-0.062988321
16/5/2013,-0.500974116,-8.16,0.00,0.24,-0.03,-0.04,-0.19,-0.05,-0.02,0.017525648,0.107673992,-0.027512143,-0.315563217,-0.061434557,-0.027754942,-0.038586104,0.050610544,0.033547058,-0.038586104,-0.003065123,0.004525969,0.226539111,0.257288225,0.247311658,0.155940527,0.191579636,0.126985187,-0.221097223,-0.044343745,-0.047998214,-0.221097223,-0.123142481,-0.085526671,0.112621739,0.19344526,0.12787778,0.112621739,-0.097716843,-0.058328834,0.112621739,0.19344526,0.12787778,-0.230480607,-0.097716843,-0.058328834
17/5/2013,1.030009652,0.00,0.00,0.36,0.00,-0.02,-0.15,-0.07,-0.03,-0.097431474,0.001594837,0.001460542,-0.159625495,-0.082795433,-0.038064527,-0.098037638,0.024543316,0.024900954,-0.098037638,0.012060285,0.009780167,0.318804193,0.257750807,0.24078251,0.119861264,0.187981253,0.145463096,-0.188494206,-0.049041684,-0.040828586,-0.188494206,-0.119909296,-0.088566332,0.019705978,0.194716578,0.140593839,0.019705978,-0.098751253,-0.067958586,0.019705978,0.194716578,0.140593839,0.077742085,-0.098751253,-0.067958586
20/5/2013,-0.070761792,0.00,0.00,0.40,0.04,-0.02,-0.17,0.00,-0.04,-0.080449514,-0.05076598,0.005483679,-0.104424353,-0.055871476,-0.040850657,-0.030773013,0.01208447,0.041454591,-0.030773013,-0.030987076,0.000113787,0.393948511,0.253665594,0.250302313,-0.010678142,0.117784088,0.121867064,-0.161503959,-0.015357901,-0.036478151,-0.161503959,-0.075580387,-0.091091042,0.036299535,0.192106258,0.144469842,0.036299535,-0.050419522,-0.070713086,0.036299535,0.192106258,0.144469842,0.06736483,-0.050419522,-0.070713086
21/5/2013,0.172238629,0.38,5.67,0.38,0.04,-0.02,-0.18,0.01,-0.03,-0.108044982,-0.076341941,0.000434543,-0.089887399,-0.103052837,-0.038068786,-0.016008577,0.019678231,0.044868863,-0.016008577,-0.050050227,-0.01400061,0.374839585,0.214575094,0.199164241,-0.094132796,0.103031801,0.125937514,-0.229582192,-0.021431692,-0.047326964,-0.229582192,-0.113630769,-0.112617029,0.018493443,0.188417088,0.142290413,0.018493443,-0.048227863,-0.068547818,0.018493443,0.188417088,0.142290413,0.087598538,-0.048227863,-0.068547818
22/5/2013,-0.827365759,0.00,0.00,0.31,0.03,-0.02,-0.12,0.01,-0.04,-0.151750649,-0.085482875,0.004055881,-0.247391059,-0.159148866,-0.094656113,-0.041769743,0.013604442,0.040181103,-0.041769743,-0.047323347,-0.010539594,0.299033814,0.181281507,0.216944912,-0.069471172,0.122060403,0.127716808,-0.183465996,-0.017220963,-0.032167725,-0.183465996,-0.114413593,-0.125858164,-0.021951299,0.177640746,0.151841782,-0.021951299,-0.045229799,-0.076122536,-0.021951299,0.177640746,0.151841782,0.110967257,-0.045229799,-0.076122536
23/5/2013,-0.292383236,0.00,0.00,0.23,0.07,-0.02,-0.19,0.10,-0.03,-0.2003695,-0.097891688,-0.002734597,-0.21594176,-0.153934564,-0.089815693,-0.095314874,-0.029190661,0.049776353,-0.095314874,-0.117727299,-0.0164214,0.261719939,0.153186283,0.210016164,-0.041818661,0.083646489,0.131854343,-0.110411138,-0.086917117,-0.02848468,-0.110411138,-0.280051627,-0.129797804,-0.054654804,0.168988025,0.154976853,-0.054654804,-0.04055234,-0.081028025,-0.054654804,0.168988025,0.154976853,0.146828279,-0.04055234,-0.081028025
24/5/2013,-0.055136544,2.33,7.00,0.20,0.06,-0.04,-0.22,0.08,-0.04,-0.194992311,-0.117160739,-0.012990448,-0.196169069,-0.211158188,-0.084551183,-0.174170673,-0.052482966,0.031488995,-0.174170673,-0.137864535,-0.038571956,0.256040069,0.152045083,0.2032735,-0.08444233,0.067667375,0.126423213,-0.147174038,-0.091257717,-0.033045653,-0.147174038,-0.255636387,-0.121046507,-0.028554678,0.170852548,0.15715057,-0.028554678,-0.062492017,-0.086466345,-0.028554678,0.170852548,0.15715057,0.063786639,-0.062492017,-0.086466345
28/5/2013,0.634098155,-1.59,4.50,0.27,0.05,-0.04,-0.15,0.10,-0.02,-0.153375806,-0.097084842,0.004422554,-0.089084912,-0.15250212,-0.054719704,-0.246664872,-0.048388512,0.025913186,-0.246664872,-0.145599804,-0.038382122,0.261040371,0.154036552,0.208115757,-0.090080901,0.066159398,0.122098974,-0.101638823,-0.073291407,-0.011223704,-0.101638823,-0.296134747,-0.169891357,-0.107061728,0.100758311,0.132620979,-0.107061728,-0.074609251,-0.089576103,-0.107061728,0.100758311,0.132620979,0.025952687,-0.074609251,-0.089576103
29/5/2013,-0.70479819,4.17,3.40,0.05,0.00,-0.08,-0.24,0.07,-0.04,-0.243132888,-0.080961536,0.011603515,-0.203009431,-0.191957157,-0.080011352,-0.156485622,-0.017834111,0.038700028,-0.156485622,-0.125888568,-0.028756878,0.262880974,0.113366985,0.198402828,-0.033535131,0.005238658,0.125572179,0.02918595,-0.102760635,-0.012462103,0.02918595,-0.299824149,-0.175899033,-0.118323118,0.064986258,0.123792731,-0.118323118,-0.05363111,-0.084082732,-0.118323118,0.064986258,0.123792731,0.064833714,-0.05363111,-0.084082732
30/5/2013,0.367034439,0.00,0.00,0.04,0.00,-0.08,-0.23,0.07,-0.04,-0.104521201,-0.066393576,0.03905535,-0.14692874,-0.179015392,-0.07227272,-0.155956471,-0.019673167,0.032866934,-0.155956471,-0.121514233,-0.021748836,0.258984977,0.117360846,0.20081722,0.01600784,0.027236167,0.134735833,0.028410301,-0.102735031,-0.020426998,0.028410301,-0.2998827,-0.170166462,-0.131776067,0.052164786,0.12318818,-0.131776067,-0.088774222,-0.083721984,-0.131776067,0.052164786,0.12318818,0.073390478,-0.088774222,-0.083721984
31/5/2013,-1.430724153,0.00,0.00,0.02,0.00,-0.09,-0.13,0.07,-0.04,-0.109016313,-0.067834179,0.02470669,-0.060876305,-0.170385563,-0.053757479,-0.162957608,-0.020867187,0.033129145,-0.162957608,-0.119763321,-0.02637208,0.305936773,0.14347423,0.203060954,-0.10549932,-0.054741109,0.085889056,0.031075402,-0.100584711,-0.016772311,0.031075402,-0.301808021,-0.170956199,-0.174615355,0.039369948,0.095895812,-0.174615355,-0.179682003,-0.144701261,-0.174615355,0.039369948,0.095895812,-0.151697736,-0.179682003,-0.144701261
3/6/2013,0.593598843,0.00,0.00,-0.02,0.00,-0.09,0.00,0.07,-0.04,-0.097069131,-0.066223308,0.02728757,-0.127517377,-0.172340232,-0.056963281,-0.153206271,-0.023262561,0.019044067,-0.153206271,-0.112376116,-0.00976859,0.171110384,0.162428341,0.226209295,-0.186728182,-0.037274334,0.095583794,0.001647055,-0.101784646,-0.021865929,0.001647055,-0.296074981,-0.162395662,-0.138622243,0.041309162,0.099061824,-0.138622243,-0.180177632,-0.146635357,-0.138622243,0.041309162,0.099061824,-0.197234407,-0.180177632,-0.146635357
4/6/2013,-0.551080749,0.00,0.00,-0.03,0.01,-0.09,0.06,0.05,-0.03,-0.069728499,-0.066936336,0.023112225,-0.248952929,-0.170259222,-0.051763868,-0.14706394,-0.027612306,0.021627736,-0.14706394,-0.105963329,-0.012938133,0.155817734,0.161033377,0.220657244,-0.125768777,-0.035596149,0.099933665,-0.001784678,-0.112072742,-0.02241888,-0.001784678,-0.288929201,-0.161902132,-0.238069758,0.001282258,0.093063661,-0.238069758,-0.28595327,-0.141868847,-0.238069758,0.001282258,0.093063661,-0.251134575,-0.28595327,-0.141868847
5/6/2013,-1.377973274,-1.01,0.28,-0.01,0.03,-0.08,0.13,0.02,-0.02,-0.087027767,-0.09056009,0.012762419,-0.150032832,-0.11898055,-0.038544994,-0.140035389,-0.043918956,0.023973422,-0.140035389,-0.062025728,-0.009514445,0.121291729,0.14077203,0.204959915,-0.021966346,-0.009367166,0.103181972,0.032510242,-0.145031993,-0.019384955,0.032510242,-0.192317029,-0.14503498,-0.364184554,-0.058919749,0.043920185,-0.364184554,-0.358969823,-0.20433629,-0.364184554,-0.058919749,0.043920185,-0.404455149,-0.358969823,-0.20433629
6/6/2013,0.849029397,4.56,3.40,0.10,0.08,-0.04,0.18,0.05,-0.01,-0.104182194,-0.085518583,0.007875538,-0.161646619,-0.155754887,-0.03984065,-0.319472041,-0.130610977,-0.04820498,-0.319472041,-0.096730923,-0.036144478,0.134058117,0.142982307,0.206017156,-0.085092377,-0.015367024,0.099023199,0.103388195,-0.11075281,0.005561689,0.103388195,-0.171076075,-0.133182169,-0.387514365,-0.069147054,0.03512495,-0.387514365,-0.313224097,-0.175020032,-0.387514365,-0.069147054,0.03512495,-0.307976852,-0.313224097,-0.175020032
7/6/2013,1.283154123,-1.63,-6.50,0.05,0.05,-0.06,-0.05,-0.04,-0.06,0.063373005,-0.018516856,0.064093122,-0.068455311,-0.102816089,-0.017330942,-0.341391603,-0.140663523,-0.054818827,-0.341391603,-0.148629636,-0.085829244,0.132320313,0.12263204,0.209827169,-0.104723745,0.037257249,0.087662468,0.130162566,-0.097754526,0.012947835,0.130162566,-0.098617115,-0.093473801,-0.150458397,-0.006952696,0.073965772,-0.150458397,-0.264146512,-0.148586403,-0.150458397,-0.006952696,0.073965772,-0.20194109,-0.264146512,-0.148586403
10/6/2013,-0.034681345,3.96,0.00,0.03,0.04,-0.06,-0.04,-0.04,-0.06,0.064658589,-0.018539196,0.065460762,-0.034430307,-0.078892165,-0.010919126,-0.181077516,-0.083009456,-0.004327388,-0.181077516,-0.148910911,-0.091775863,0.13117735,0.134207196,0.210175679,-0.091467283,0.020597757,0.08842849,-0.039606296,-0.166972783,-0.047597094,-0.039606296,-0.073449853,-0.081210356,-0.155787501,-0.009744622,0.073090759,-0.155787501,-0.259644168,-0.147485809,-0.155787501,-0.009744622,0.073090759,-0.186632538,-0.259644168,-0.147485809
11/6/2013,-1.015336717,0.00,3.40,0.03,0.04,-0.06,-0.10,-0.07,-0.08,-0.038781517,-0.06787515,0.01886841,-0.018231647,-0.069778319,-0.003000954,-0.182161524,-0.08491852,-0.004961337,-0.182161524,-0.147983889,-0.093550996,-0.00753263,0.06557411,0.147758394,-0.152570569,-0.016513644,0.068483181,-0.038214352,-0.163088395,-0.04516159,-0.038214352,-0.04795034,-0.062835424,-0.156246686,-0.014692092,0.065087675,-0.156246686,-0.24600943,-0.142656523,-0.156246686,-0.014692092,0.065087675,-0.156897083,-0.24600943,-0.142656523
12/6/2013,-0.836955552,0.00,0.00,0.03,0.05,-0.07,-0.06,-0.10,-0.07,-0.038267897,-0.067073664,0.016151893,-0.042281123,-0.130994443,-0.021491692,-0.17551226,-0.086694018,-0.010833787,-0.17551226,-0.136983378,-0.083910057,0.02041959,0.099018316,0.154070975,0.014393644,0.038662074,0.119553961,-0.035925811,-0.162347454,-0.03845724,-0.035925811,-0.048558526,-0.069806014,-0.144802089,-0.004890319,0.0610239,-0.144802089,-0.288940663,-0.13708201,-0.144802089,-0.004890319,0.0610239,-0.20591552,-0.288940663,-0.13708201
13/6/2013,1.478429138,0.00,0.00,0.03,0.06,-0.07,-0.09,-0.18,-0.10,-0.035182368,-0.066653461,0.023222262,-0.073873917,-0.131228567,-0.031462729,-0.175425225,-0.102881512,-0.01654814,-0.175425225,-0.023261715,-0.087593598,0.147493711,0.160597616,0.201541816,-0.017597712,0.038012008,0.107337305,-0.038455846,-0.162661392,-0.038582255,-0.038455846,-0.06151479,-0.069229268,-0.123578102,-0.032037225,0.069684882,-0.123578102,-0.234176598,-0.146188668,-0.123578102,-0.032037225,0.069684882,-0.23198394,-0.234176598,-0.146188668
14/6/2013,-0.588501611,-3.26,0.40,0.07,0.10,-0.04,-0.06,-0.16,-0.09,-0.04198172,-0.075262352,0.017125883,-0.036946541,-0.050963246,-0.039510795,-0.254817169,-0.154973113,-0.036297456,-0.254817169,-0.052483523,-0.078236037,0.151136931,0.171719261,0.199365048,-0.01764154,-0.001065169,0.091801412,0.039258783,-0.123031068,-0.021601553,0.039258783,-0.049565118,-0.075102637,-0.124031473,-0.08746365,0.073756859,-0.124031473,-0.123267082,-0.144920227,-0.124031473,-0.08746365,0.073756859,-0.195273256,-0.123267082,-0.144920227
17/6/2013,0.756736443,0.00,0.00,0.11,0.11,-0.02,-0.15,-0.18,-0.11,-0.095114722,-0.091003731,-0.010829408,-0.036434157,-0.041962464,-0.05255593,-0.197619325,-0.156412017,-0.05170303,-0.197619325,-0.064063254,-0.069294856,0.149435914,0.180224787,0.199396697,-0.023317291,-0.019524144,0.091226414,0.073086272,-0.126452234,-0.033903454,0.073086272,-0.069940131,-0.066059428,-0.023792832,-0.037525932,0.097608736,-0.023792832,-0.113944488,-0.127752041,-0.023792832,-0.037525932,0.097608736,-0.13570222,-0.113944488,-0.127752041
18/6/2013,0.779115777,0.00,0.00,0.03,0.10,0.01,-0.18,-0.18,-0.07,-0.129206537,-0.091942879,-0.042524644,-0.000921359,-0.040916123,-0.041326345,-0.13364907,-0.148764665,-0.064893662,-0.13364907,-0.08039795,-0.10337075,0.150208005,0.185117617,0.192922483,-0.053254456,-0.06698469,0.058258782,0.093155396,-0.125836244,-0.011983701,0.093155396,-0.070259746,-0.044183809,-0.048570184,-0.051457387,0.08763249,-0.048570184,-0.153498922,-0.131324346,-0.048570184,-0.051457387,0.08763249,-0.238376169,-0.153498922,-0.131324346
19/6/2013,-1.385147449,0.00,0.00,0.05,0.09,0.00,-0.13,-0.15,-0.06,0.092815077,-0.098306545,-0.063418378,0.046313807,-0.019210069,-0.064361165,-0.14555435,-0.149895212,-0.058828532,-0.14555435,-0.07947897,-0.111000118,0.226087766,0.222033343,0.209475621,-0.005552578,-0.060399648,0.049638461,0.113180347,-0.126055718,-0.013303197,0.113180347,-0.082583445,-0.042460693,-0.160330935,-0.128921768,0.027287249,-0.160330935,-0.125124855,-0.118513009,-0.160330935,-0.128921768,0.027287249,-0.184011994,-0.125124855,-0.118513009
20/6/2013,-2.501035094,-2.18,3.70,0.18,0.10,0.03,-0.21,-0.24,-0.11,0.102078489,-0.106802222,-0.066687575,0.080934696,0.016809607,-0.051064367,-0.034220799,-0.126734914,-0.038423203,-0.034220799,-0.140133558,-0.138023058,0.203577395,0.181460808,0.177098026,0.031877025,-0.020255502,0.064357253,0.05382145,-0.111620176,-0.025500295,0.05382145,-0.03291727,-0.023859627,-0.138526971,-0.132002033,0.018154658,-0.138526971,-0.169178253,-0.155041882,-0.138526971,-0.132002033,0.018154658,-0.236114841,-0.169178253,-0.155041882
21/6/2013,0.266977658,0.00,0.00,0.18,0.10,0.07,-0.26,-0.25,-0.07,0.072009865,-0.111348291,-0.072662828,0.107469708,0.025189696,-0.042902145,-0.01550873,-0.136740908,-0.062963288,-0.01550873,-0.091816547,-0.161938991,0.361855312,0.182653861,0.163488903,0.030221858,-0.022795527,0.033960518,0.049096306,-0.112779114,-0.066799285,0.049096306,-0.031834392,-0.111787772,-0.138255237,-0.130667205,0.01655107,-0.138255237,-0.171968386,-0.153487556,-0.138255237,-0.130667205,0.01655107,-0.237556024,-0.171968386,-0.153487556
24/6/2013,-1.214501563,0.00,0.00,0.18,0.14,0.06,-0.25,-0.22,-0.06,0.078844937,-0.119054006,-0.082230101,0.181847585,0.039942203,-0.047477386,-0.016035547,-0.154854393,-0.064993699,-0.016035547,-0.096199662,-0.159649841,0.36018411,0.170494171,0.156694586,0.036218119,-0.007082971,0.037979783,0.064591309,-0.094962972,-0.072710865,0.064591309,-0.001414374,-0.095280947,-0.133782229,-0.132585734,0.011557759,-0.133782229,-0.17792908,-0.150668912,-0.133782229,-0.132585734,0.011557759,-0.226581902,-0.17792908,-0.150668912
25/6/2013,0.949727212,0.00,0.00,0.17,0.15,0.06,-0.27,-0.24,-0.06,0.069625826,-0.144277237,-0.079858767,0.157580804,0.024893496,-0.050408754,-0.01356768,-0.13927374,-0.06768874,-0.01356768,-0.069407129,-0.150010853,0.269447161,0.159293594,0.141274515,0.081865021,0.027424258,0.058058095,0.070013044,0.00888399,-0.074602489,0.070013044,0.059752103,-0.07509125,-0.186209055,-0.155312396,-0.01526465,-0.186209055,-0.178306928,-0.159293569,-0.186209055,-0.155312396,-0.01526465,-0.2377487,-0.178306928,-0.159293569
26/6/2013,0.959048644,0.00,0.00,0.16,0.15,0.07,-0.33,-0.24,-0.07,0.062326974,-0.085305409,-0.074840509,0.138430227,0.038231915,-0.058529344,-0.013973384,-0.134555036,-0.065426514,-0.013973384,-0.080573946,-0.152172884,0.256096701,0.159784072,0.129477308,0.059196227,0.025026151,0.023351137,0.049315125,0.009555309,-0.076695925,0.049315125,0.05673912,-0.072331825,-0.181525377,-0.153160102,-0.028013382,-0.181525377,-0.179420848,-0.156242975,-0.181525377,-0.153160102,-0.028013382,-0.283840775,-0.179420848,-0.156242975
